context,adjacent_overlap,adjacent_jaccard,weighted_overlap,locality_lift,recency_overlap,mean_n_candidates
16384,0.717802301416256,0.5734138559270598,0.7197233946554062,5.720680294757211,0.15698530346967848,4080.376068376067
4096,0.8685899125890513,0.7715092795123901,0.8548728289165337,1.710178948807546,0.4290190197172619,1008.0
8192,0.7898285175290589,0.6622197109609059,0.7834327431467145,2.9111208563491027,0.2994384765625,1887.0
