run_id,model,variant,rung,kind,source,task,prompt_tokens,decode_steps,moe_adjacent_overlap,moe_lift,moe_adjacent_overlap_std,moe_adjacent_overlap_ci_lo,moe_adjacent_overlap_ci_hi,moe_adjacent_overlap_n,moe_lift_std,moe_lift_ci_lo,moe_lift_ci_hi,moe_lift_n
glm5_lb2_code_16384_s03,GLM-5,all_layers,16384,bf,longbench_v2,Code Repository Understanding,12877,9,0.3225,10.32,,,,,,,,
glm5_lb2_code_32768_s03,GLM-5,all_layers,32768,bf,longbench_v2,Code Repository Understanding,28027,9,0.32708333333333334,10.466666666666667,,,,,,,,
glm5_lb2_code_65536_s03,GLM-5,all_layers,65536,bf,longbench_v2,Code Repository Understanding,58111,9,0.32395833333333335,10.366666666666667,,,,,,,,
glm5_lb2_code_8192_s03,GLM-5,all_layers,8192,bf,longbench_v2,Code Repository Understanding,5370,9,0.32145833333333335,10.286666666666667,,,,,,,,
glm5_lb2_long-dialogue_16384_s01,GLM-5,all_layers,16384,bf,longbench_v2,Long-dialogue History Understanding,13743,9,0.326875,10.46,,,,,,,,
glm5_lb2_long-dialogue_32768_s01,GLM-5,all_layers,32768,bf,longbench_v2,Long-dialogue History Understanding,29925,9,0.3277083333333333,10.486666666666666,,,,,,,,
glm5_lb2_long-dialogue_65536_s01,GLM-5,all_layers,65536,bf,longbench_v2,Long-dialogue History Understanding,38921,128,0.2136745406824147,6.8375853018372705,,,,,,,,
glm5_lb2_long-dialogue_8192_s01,GLM-5,all_layers,8192,bf,longbench_v2,Long-dialogue History Understanding,5654,9,0.3172916666666667,10.153333333333334,,,,,,,,
glm5_lb2_long_131072_s02,GLM-5,all_layers,131072,bf,longbench_v2,Long In-context Learning,127051,9,0.35041666666666665,11.213333333333333,,,,,,,,
glm5_lb2_long_131072_s03,GLM-5,all_layers,131072,bf,longbench_v2,Long In-context Learning,132982,9,0.33479166666666665,10.713333333333333,,,,,,,,
glm5_lb2_multi-document_16384_s02,GLM-5,all_layers,16384,bf,longbench_v2,Multi-Document QA,13723,9,0.32666666666666666,10.453333333333333,,,,,,,,
